Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Dandenong High School,Schools & Training,Princes Hwy,Dandenong,VIC,3175,(03) 9792 0561,dandenong-hs.vic.edu.au/ ,"dandenong.hs@edumail.vic.gov.au,dandenong.hs@education.vic.gov.au",,-37.973775,145.202328,,,,Active,92 120 198 071,Entity Name,100%,,
D.A.L.E. Christian School,Schools & Training,98 Georgetown Rd,Waratah,NSW,2298,(02) 4949 2929,www.spcc.nsw.edu.au ,dale.program@spcc.nsw.edu.au,(02) 4949 2948,-32.905738,151.724708,,1997,,Active,34 002 919 584,Business Name,100%,,
D.A.L.E Program,Schools & Training,98 Georgetown Rd,Waratah,NSW,2298,(02) 4949 2929,www.spcc.nsw.edu.au ,,,-32.905738,151.724708,,,,Active,34 002 919 584,Business Name,100%,,
Currajong State School,Schools & Training,140 Palmerston St,Gulliver,QLD,4812,(07) 4758 0666,https://currajongss.eq.edu.au/ ,"principal@currajongss.eq.edu.au,enquiries@currajongss.eq.edu.au",,-19.281028,146.773372,,,,Active,33 479 619 576,Entity Name,100%,,
Cranbourne East Primary School,Schools & Training,2 Bowyer Ave,Cranbourne East,VIC,3977,(03) 5990 0400,cranbourneeastps.vic.edu.au ,"cranbourne.east.ps@edumail.vic.gov.au,cranbourne.east.ps@education.vic.gov.au",,-38.105673,145.30461,,,,Active,40 074 506 288,Entity Name,100%,,
Cranbourne Carlisle Primary School,Schools & Training,15 Silky Oak Dr,Cranbourne,VIC,3977,(03) 5991 3600,www.cranbournecarlisleps.vic.edu.au ,cranbourne.carlisle.ps@edumail.vic.gov.au,,-38.086898,145.289627,,,,Active,53 143 427 896,Entity Name,100%,,
Coolbellup Community School,Schools & Training,15 Waverley Rd,Coolbellup,WA,6163,(08) 9337 7256,http://coolbellupcs.wa.edu.au/ ,coolbellup.cs@education.wa.edu.au,,-32.08187,115.808803,,,,Active,24 101 864 328,Entity Name,100%,,
Claremont Meadows Public School,Schools & Training,Sunflower Dr,Claremont Meadows,NSW,2747,(02) 9833 0711,,,,-33.770042,150.749682,,,,Active,14 527 685 889,Entity Name,100%,,
Clairgate Public School,Schools & Training,Colorado Dr,St Clair,NSW,2759,(02) 9670 1408,,,,-33.79,150.78,,,,Active,16 282 913 225,Entity Name,100%,,
City Institute,Schools & Training,Lvl 4/ 22 Market St,Sydney,NSW,2000,(02) 9279 0041,,,,-33.870694,151.20503,,,,Active,17 123 969 175,Business Name,100%,,
Christian Aboriginal Parent Directed School,Schools & Training,85-93 Lindsay St,Coolgardie,WA,6429,(08) 9093 8000,http://caps.wa.edu.au/ ,"info@caps.wa.edu.au,reception@caps.wa.edu.au",,-30.951438,121.161323,,,,Active,41 741 294 178,Entity Name,100%,,
Cheltenham Secondary College,Schools & Training,73-75 Bernard St,Cheltenham,VIC,3192,(03) 9555 5955,,,,-37.953783,145.0701,,,,Active,17 639 971 862,Entity Name,100%,,
Charthouse Primary School,Schools & Training,43 Rand Ave,Waikiki,WA,6169,(08) 9591 7900,http://www.charthouseps.wa.edu.au/enquiries.php ,charthouse.ps@education.wa.edu.au,,-32.317141,115.750833,,,,Active,39 438 580 737,Entity Name,100%,,
Charleville State School,Schools & Training,Wills St,Charleville,QLD,4470,(07) 4656 8222,https://charlevilless.eq.edu.au/Ourschool/Contactus/Pages/Contactus.aspx ,"the.principal@charlevilless.eq.edu.au,principal@charlevilless.eq.edu.au",,-26.402357,146.240512,,,,Active,89 075 109 488,Entity Name,100%,,
Chairo Christian School,Schools & Training,76 Balfour Rd,Drouin,VIC,3818,(03) 5625 4600,www.chairo.vic.edu.au/ ,"drouin@chairo.vic.edu.au,drouineast@chairo.vic.edu.au",,-38.143749,145.879466,,,,Active,12 451 824 370,Trading Name,100%,,
Catholic Education Office,Schools & Training,120 Hargreaves St,Bendigo,VIC,3550,(03) 5443 2377,,,,-36.755412,144.286707,,,,Active,94 493 967 364,Entity Name,100%,,
Catholic Diocese Of Maitland-Newcastle,Schools & Training,841 Hunter St,Newcastle West,NSW,2302,(02) 4965 3777,,,,-32.922961,151.753702,,,,Active,91 605 046 457,Entity Name,100%,,
Casuarina Steiner School,Schools & Training,Gentle St,Coffs Harbour,NSW,2450,(02) 6651 2770,,,,-30.292855,153.131208,,,,Active,83 419 855 457,Business Name,100%,,
Carinya Christian School,Schools & Training,25 Boronia Dr,Tamworth,NSW,2340,(02) 6762 0970,www.carinya.nsw.edu.au ,"admin@carinya.nsw.edu.au,gunnedah@carinya.nsw.edu.au",(02) 6762 1752,-31.129653,150.938623,,1984,Christ Centered School,Active,89 002 643 594,Business Name,100%,89 002 643 594,
Campbelltown Anglican Schools Council,Schools & Training,Howe St,Campbelltown,NSW,2560,(02) 4627 2990,,,,-34.065627,150.817524,,,,Active,65 653 218 326,Entity Name,100%,,
Calrossy Anglican School,Schools & Training,140 Brisbane St,Tamworth,NSW,2340,(02) 5776 5100,http://www.calrossy.nsw.edu.au ,admin@calrossy.nsw.edu.au,(02) 5776 5179,-31.083718,150.938716,,1919,,Active,17 870 616 829,Entity Name,100%,,
Caldera School,Schools & Training,37 Corporation Cct,Tweed Heads South,NSW,2486,(07) 5524 3244,https://caldera-s.schools.nsw.gov.au/ ,"caldera-s.school@det.nsw.edu.au,iaunit@det.nsw.edu.au",,-28.207705,153.538841,,,,Active,65 601 165 242,Entity Name,100%,,
Broadmeadows Special School,Schools & Training,Koroit Ave,Dallas,VIC,3047,(03) 9302 2340,,,,-37.681869,144.925749,,,,Active,37 760 504 623,Trading Name,100%,,
Brighton Beach Primary School,Schools & Training,19 Windermere Crst,Brighton,VIC,3186,(03) 9591 0888,,,,-37.922161,144.995922,,,,Active,13 452 922 853,Entity Name,100%,,
Boyup Brook District High School,Schools & Training,Barron Street,Boyup Brook,WA,6244,(08) 9765 1526,,,,-33.835005,116.389053,,,,Active,37 839 058 428,Entity Name,100%,,
Boulder Primary School,Schools & Training,Lane St,Boulder,WA,6432,(08) 9093 1295,,,,-30.77211,121.488699,,,,Active,96 675 127 400,Entity Name,100%,,
Beverly Hills Intensive English Centre,Schools & Training,Melvin St,Beverly Hills,NSW,2209,(02) 9533 1293,,,,-33.95,151.07,,,,Active,14 565 378 171,Entity Name,100%,,
Berrigan Public School,Schools & Training,25-29 Momalong St,Berrigan,NSW,2712,(03) 5885 2209,www.berrigan-p.schools.nsw.edu.au/ ,"berrigan-p.school@det.nsw.edu.au,iaunit@det.nsw.edu.au",,-35.65891,145.81546,,,,Active,33 815 398 440,Entity Name,100%,,
Bentleigh West Primary School,Schools & Training,Bentleigh West Primary School 23 Brewer Road,Bentleigh,VIC,3204,(03) 9557 1228,http://www.bentleighwestps.vic.edu.au/ ,"sharron.hoggett@education.vic.gov.au,elliott.tanya.j@edumail.vic.gov.au",,-37.9201732,145.0265407,,,,Active,40 617 421 420,Entity Name,100%,,
Bega High School,Schools & Training,Upper and Eden Streets,Bega,NSW,2550,(02) 6492 9000,https://bega-h.schools.nsw.gov.au/contact-us.html ,"bega-h.school@det.nsw.edu.au,iaunit@det.nsw.edu.au",,-36.67635,149.838256,,,,Active,79 363 659 907,Entity Name,100%,,
Beechworth Montessori School,Schools & Training,42 Gilchrist Ave,Beechworth,VIC,3747,(03) 5728 2940,,,,-36.367274,146.692962,,,,Active,50 110 481 830,Business Name,100%,,
Bayside Christian College,Schools & Training,120- 128 Robinsons Rd,Langwarrin South,VIC,3911,(03) 5971 6700,,,,-38.17912,145.16268,,,,Active,28 633 090 475,Trading Name,100%,,
Barton Primary School,Schools & Training,90 Everlasting Bvd,Cranbourne West,VIC,3977,(03) 8766 4000,https://bartonps.vic.edu.au/ ,"barton.ps@edumail.vic.gov.au,barton.ps@education.vic.gov.au",,-38.114512,145.239495,,,,Active,68 117 523 851,Entity Name,100%,,
Barrenjoey High School,Schools & Training,Coonanga Rd,Avalon Beach,NSW,2107,(02) 9918 8811,http://www.barrenjoey-h.schools.nsw.edu.au/ ,"barrenjoey-h.school@det.nsw.edu.au,belinda.waterson@det.nsw.edu.au",,-33.630101,151.336361,,,,Active,25 482 470 492,Entity Name,100%,,
Assumption Catholic Primary School,Schools & Training,Gordon Rd,Mandurah,WA,6210,(08) 9581 7888,,,,-32.510957,115.740151,,,,Active,90 070 340 488,Entity Name,100%,,
Aspendale Gardens Primary School,Schools & Training,96 Kearney Dr,Aspendale Gardens,VIC,3195,(03) 9587 0877,,,,-38.024366,145.114153,,,,Active,35 310 493 928,Entity Name,100%,,
AS Student Service,Schools & Training,Shop 2 235 Anzac Parade,Kensington,NSW,2033,(02) 9662 7402,,,,-33.91908,151.22597,,,,Active,76 586 295 312,Other Name,100%,,
Arbor Grove Primary School,Schools & Training,Brookmount Dr,Ellenbrook,WA,6069,(08) 9297 9300,,,,-31.769775,115.961449,,,,Active,76 893 138 491,Entity Name,100%,,
Aquinas College,Schools & Training,58 Mt Henry Rd,Salter Point,WA,6152,(08) 9450 0600,www.aquinas.wa.edu.au ,"steven.males@aquinas.wa.edu.au,admin@aquinas.wa.edu.au",(08) 9313 1901,-32.02389,115.86296,,1894,,Active,23 983 648 409,Entity Name,100%,23 983 648 409,
Annandale Christian College,Schools & Training,Yolanda Dr,Annandale,QLD,4814,(07) 4725 2239,www.acc.qld.edu.au ,enquiries@acc.qld.edu.au,,-19.314036,146.77341,,,,Active,33 010 333 418,Trading Name,100%,33 010 333 418,
Alexander Primary School,Schools & Training,Cnr Thuddungra and Namba Rds,Duffys Forest,NSW,2084,(02) 9486 3266,,,,-33.677407,151.187951,,,,Active,36 917 834 687,Trading Name,100%,,
Albion Kindergarten,Schools & Training,33 Derrimut St,Albion,VIC,3020,(03) 9311 3375,,,,-37.778838,144.819649,,,,Active,25 722 360 940,Business Name,100%,,
YMCA Vocational School,Schools & Training,41-43 Mary St,Kingston,QLD,4114,(07) 3440 4300,,,,-27.657531,153.12145,,,,,,,,,
Wyong Christian Community School,Schools & Training,100 Alison Rd,Wyong,NSW,2259,(02) 4351 2020,www.wyongccs.nsw.edu.au ,office@wyongccs.nsw.edu.au,,-33.27534,151.412058,,1993,,,,,,19 058 556 835,
Wellington Christian School,Schools & Training,Gipps St,Wellington,NSW,2820,(02) 6845 1999,,,,-32.537151,148.931175,,,,,,,,,
Wahroonga Preparatory School,Schools & Training,61 Coonanbarra Rd,Wahroonga,NSW,2076,(02) 9489 3921,,,,-33.715193,151.117181,,,,,,,,,
Victory Life International Bible Training Centre,Schools & Training,1 Neil St,Osborne Park,WA,6017,(08) 9202 7111,http://victorylifecentre.com.au/ ,info@victorylifecentre.com.au,,-31.911558,115.819912,,,,,,,,,
Unity Grammar College,Schools & Training,70 Fourth Ave,Austral,NSW,2179,(02) 9606 9826,,,,-33.944397,150.802835,,,,,,,,,
Trinity Theological College,Schools & Training,632 Newcastle St,Leederville,WA,6007,(08) 9228 9067,www.ttc.wa.edu.au ,,,-31.938131,115.844051,,,,,,,,,
Trinity College Foundation Studies,Schools & Training,Royal Parade,Parkville,VIC,3052,(03) 9348 7130,,,,-37.798239,144.957167,,,,,,,,,
Trinity Anglican College,Schools & Training,421 Elizabeth Mitchell Dr,Thurgoona,NSW,2640,(02) 6049 3400,https://www.trinityac.nsw.edu.au/ ,Office@trinityac.nsw.edu.au,,-36.030724,146.984067,,,,,,,,,
TIGS,Schools & Training,Western Ave,Wollongong,NSW,2500,(02) 4220 0200,www.tigs.nsw.edu.au ,"info@tigs.nsw.edu.au,hgoodhew@tigs.nsw.edu.au",,-34.429364,150.871407,,,,,,,,,
The Pittwater House Schools,Schools & Training,70 South Creek Rd,Dee Why,NSW,2099,(02) 9981 4400,,,,-33.741162,151.2904,,,,,,,,,
The Knox School,Schools & Training,220 Burwood Hwy,Wantirna South,VIC,3152,(03) 8805 3800,,,,-37.865704,145.218785,,,,,,,,,
The College of Law,Schools & Training,2 Chandos St,St Leonards,NSW,2065,(02) 9965 7000,www.collaw.edu.au ,"mlb@collaw.edu.au,colasia@collaw.edu.au",,-33.82183,151.19492,,,,,,,,,
The Athena School,Schools & Training,28 Oxford St,Newtown,NSW,2042,(02) 9557 0022,Visit Our Website ,enquiries@athena.nsw.edu.au,,-33.895504,151.174475,,,,,,,,,
Tallowood Steiner School,Schools & Training,220 Bellingen Rd,Bowraville,NSW,2449,(02) 6564 7224,,,,-30.623225,152.849749,,,,,,,,,
Sydney Story Factory Inc,Schools & Training,176 Redfern St,Redfern,NSW,2016,(02) 9699 6970,http://www.sydneystoryfactory.org.au/ ,"info@sydneystoryfactory.org.au,info@storyfactory.org.au",,-33.892045,151.201115,,,,,,,,,
Sydney Chinese School,Schools & Training,51-77 Mitchell Rd,Alexandria,NSW,2015,0411 049 196,http://www.scs.org.au ,"alexwoo28@yahoo.com,eyuen@scs.org.au",,-33.899809,151.193709,,,,,,,,,
Sydney Adventist Schools,Schools & Training,4 Cambridge St,Epping,NSW,2121,(02) 8876 5258,,,,-33.771069,151.082295,,,,,,,,,
suzanne cory,Schools & Training,255 Hoppers Lane,Werribee,VIC,3030,(03) 8734 2800,www.suzannecoryhs.vic.edu.au ,"code@carloscastillo.com.au,suzanne.cory.hs@education.vic.gov.au",,-37.893929,144.699803,,,,,,,,,
STUARTS POINT PRE SCHOOL,Schools & Training,9 Forth Ave,Stuarts Point,NSW,2441,(02) 6569 0844,http://www.stuartspointpreschool.com.au ,,,-30.819261,152.991317,,,,,,,,,
Star Smile Education,Schools & Training,Lvl 8/ 289 Flinders St,Melbourne,VIC,3000,(03) 9077 9207,,info@starsmileeducation.com,,-37.81846,144.966151,,,,,,,,,
St. John Paul College,Schools & Training,421 Hogbin Dr,Coffs Harbour,NSW,2450,(02) 6653 3155,,,,-30.330808,153.095983,,,,,,,,,
St. Catherine's Catholic College,Schools & Training,30-40 Combo Lane,Singleton,NSW,2330,(02) 6578 9600,http://www.singleton.catholic.edu.au ,admin@singleton.catholic.edu.au,,-32.55722,151.181002,51-100,,,,,,,,
St Vincent's Primary School,Schools & Training,Charlotte St,Ashfield,NSW,2131,(02) 9797 6167,,,,-33.886598,151.12604,,,,,,,,,
St Vincents Primary School,Schools & Training,Fairway Dr,Clear Island Waters,QLD,4226,(07) 5572 1746,,,,-28.05,153.39,,,,,,,,,
St Vincents College,Schools & Training,Rockwall Crst,Potts Point,NSW,2011,(02) 9368 1611,,,,-33.869422,151.224173,,,,,,,,,
St Thomas Aquinas Primary School,Schools & Training,Hawkesbury Rd,Springwood,NSW,2777,(02) 4754 2554,,,,-33.691067,150.580098,,,,,,,,,
St Teresa's College,Schools & Training,3819 Abergowrie Rd,Abergowrie,QLD,4850,(07) 4780 8300,www.abergowrie.catholic.edu.au ,"admin@abergowrie.catholic.edu.au,director@tsv.catholic.edu.au",,-18.48184,145.898544,,1933,Outdoor recreational activities,,,,,46 657 615 434,
St Spyridon College Primary,Schools & Training,11 Doran St,Kingsford,NSW,2032,(02) 9663 5363,,,,-33.92481,151.22357,,,,,,,,,
St Pius School,Schools & Training,209 Edgeware Rd,Newtown,NSW,2042,(02) 9557 4027,,,,-33.907347,151.173909,,,,,,,,,
St Pius,Schools & Training,Cnr Cloister Ave and Ley St,Manning,WA,6152,(08) 9450 2797,,,,-32.017062,115.864075,,,,,,,,,
St Philomena's School,Schools & Training,Lloyds Rd,Bathurst,NSW,2795,(02) 6331 1198,,,,-33.439665,149.575175,,,,,,,,,
St Philomena's School,Schools & Training,Boston St,Moree,NSW,2400,(02) 6752 1577,,,,-29.473719,149.838812,,,,,,,,,
St Philip's Christian College Newcastle Campus,Schools & Training,57 High St,Waratah,NSW,2298,(02) 4949 2900,www.spcc.nsw.edu.au ,,(02) 4960 6690,-32.903744,151.723273,1-Oct,1982,,,,,,,002 919 584
St Philips Christian College,Schools & Training,182 Salamander Way,Salamander Bay,NSW,2317,(02) 4919 5400,,,,-32.737957,152.110244,,,,,,,,,
St Peters Primary,Schools & Training,Ocean Dr,Port Macquarie,NSW,2444,(02) 6584 1962,,,,-31.43,152.9,,,,,,,,,
St Peter Chanel Primary School,Schools & Training,43 Regent St,Regents Park,NSW,2143,(02) 9644 9083,,,,-33.87908,151.0274,,,,,,,,,
St Paul's School,Schools & Training,Tongara Rd,Albion Park,NSW,2527,(02) 4256 2772,www.spapdow.catholic.edu.au/ ,info@spapdow.catholic.edu.au,,-34.570873,150.772819,,,,,,,,,
St Pauls School,Schools & Training,16 May St,Dulwich Hill,NSW,2203,(02) 9558 5308,,,,-33.905089,151.134954,,,,,,,,,
St Patrick's Parish School,Schools & Training,444 Kiewa St,Albury,NSW,2640,(02) 6021 4464,,,,-36.083965,146.91583,,,,,,,,,
St Patrick's,Schools & Training,Victoria St,Pyramid Hill,VIC,3575,(03) 5455 7220,,,,-36.055379,144.120983,,,,,,,,,
St Nicholas' Primary School,Schools & Training,143 Carthage St,Tamworth,NSW,2340,(02) 6766 1462,,,,-31.09305,150.9383,,,,,,,,,
St Michael's Catholic Primary School,Schools & Training,24 Margaret St,Belfield,NSW,2191,(02) 9642 8199,,,,-33.90139,151.08905,,,,,,,,,
St Michael's,Schools & Training,4 James St,Guildford,WA,6055,(08) 9279 5505,,,,-31.898873,115.981251,,,,,,,,,
St Mary's School Northampton,Schools & Training,Mary St,Northampton,WA,6535,(08) 9934 1112,,,,-28.3500109,114.6362833,,,,,,,,,
St Mary's Primary,Schools & Training,Selwyn St,Batlow,NSW,2730,(02) 6949 1270,,office.stmarysbatlow@cg.catholic.edu.au,,-35.521308,148.146103,,,,,,,,,
St Mary's Infants School,Schools & Training,Manilla Rd,Tamworth,NSW,2340,(02) 6761 8122,,,,-31.105603,150.901087,,,,,,,,,
St Marys,Schools & Training,Cnr Myall St and Wheelers La,Dubbo,NSW,2830,(02) 6882 4790,,,,-32.242651,148.631904,,,,,,,,,
St Martin de Porres,Schools & Training,147 Prahran Ave,Davidson,NSW,2085,(02) 9452 2022,,,,-33.742161,151.198269,,,,,,,,,
St Mark's School,Schools & Training,31 Tranmere St,Drummoyne,NSW,2047,(02) 9181 3042,,,,-33.855832,151.154576,,,,,,,,,
St Margaret Mary's College,Schools & Training,1- 9 Crowle St,Hyde Park,QLD,4812,(07) 4726 4900,www.smmc.catholic.edu.au. ,"accounts@smnc.catholic.edu.au,smmc@smmc.catholic.edu.au",,-19.27775,146.79923,1-Oct,,,,,,,18 717 189 058,
St Liborius',Schools & Training,379 Eaglehawk Rd,Eaglehawk,VIC,3556,(03) 5446 9172,,,,-36.72335,144.257303,,,,,,,,,
St Kieran's School,Schools & Training,,Moe,VIC,3825,(03) 5127 3606,www.stkmoe.catholic.edu.au/ ,principal@stkmoe.catholic.edu.au,,-38.1747552,146.2626215,,,,,,,,,
St Kevins Catholic Primary School,Schools & Training,Benowa Rd,Benowa,QLD,4217,(07) 5539 4522,,,,-28.009098,153.391215,,,,,,,,,
St Joseph's Primary,Schools & Training,Bridge St,Uralla,NSW,2358,(02) 6778 4063,,,,-30.643706,151.496959,,,,,,,,,
St Joseph's Central School,Schools & Training,129 Queen St,Oberon,NSW,2787,(02) 6336 1384,,,,-33.704758,149.855298,,,,,,,,,
St Joseph's Catholic High School,Schools & Training,16 Macquarie St,Albion Park,NSW,2527,(02) 4230 8500,,,,-34.574491,150.765352,,,,,,,,,
St Josephs,Schools & Training,Stewart Ave,Warialda,NSW,2402,(02) 6729 1328,,,,-29.543815,150.57313,,,,,,,,,
St Johns Primary,Schools & Training,138 Sheraton Rd,Dubbo,NSW,2830,(02) 6882 2677,,,,-32.262952,148.647901,,,,,,,,,
St John's Lutheran Primary School,Schools & Training,154 Adams St,Jindera,NSW,2642,(02) 6026 3220,http://www.stjls.nsw.edu.au ,"admin@stjls.nsw.edu.au,littlesaints@stjls.nsw.edu.au",,-35.956771,146.880496,,1868,Dedicated teachers,,,,,90 457 233 182,
St James Primary,Schools & Training,Vista Parade,Kotara South,NSW,2289,(02) 4952 2414,,,,-32.94817,151.699555,,,,,,,,,
St Ignatius School,Schools & Training,Meek St,Bourke,NSW,2840,(02) 6872 2475,,,,-30.088199,145.930609,,,,,,,,,
St Gregory's Armenian School,Schools & Training,20 Mungerie Rd,Beaumont Hills,NSW,2155,(02) 9629 3133,http://www.nareg.com.au/stg/ ,stgschool@nareg.com.au,,-33.690773,150.939609,,,,,,,,,
St George Christian School,Schools & Training,70 Bellevue Parade,Hurstville,NSW,2220,(02) 9547 2311,www.sgcs.com.au ,"registrar@sgcs.com.au,employment@sgcs.com.au",,-33.971011,151.109882,,,,,,,,,
St George Christian School,Schools & Training,Cnr Rocky Point Rd &amp; Hillview St,Sans Souci,NSW,2219,(02) 9529 8405,,,,-33.986702,151.135408,,,,,,,,,
St Francis Of Assisi,Schools & Training,Stone St,Glendenning,NSW,2761,(02) 9832 3062,,,,-33.737524,150.85281,,,,,,,,,
St Frances De Sales,Schools & Training,14 Hill St,Woolooware,NSW,2230,(02) 9523 7323,,,,-34.052364,151.142135,,,,,,,,,
St Finbarr's Primary School,Schools & Training,Broken Head Rd,Byron Bay,NSW,2481,(02) 6685 8784,,,,-28.704567,153.614039,,,,,,,,,
St Finbarr's Primary School,Schools & Training,Ruskin St,Byron Bay,NSW,2481,(02) 6685 6342,,,,-28.649964,153.616766,,,,,,,,,
St Edwards School,Schools & Training,Tilga St,Canowindra,NSW,2804,(02) 6344 1170,,stedwardscan@dth.catholic.edu.au,,-33.557655,148.66573,,,,,,,,,
St Columba's Primary,Schools & Training,Corcoran St,Berrigan,NSW,2712,(03) 5885 2428,,,,-35.655004,145.806579,,,,,,,,,
St Columba's,Schools & Training,38 Forbes St,Yeoval,NSW,2868,(02) 6846 4205,,,,-32.749,148.65005,,,,,,,,,
St Colman's School,Schools & Training,Eleventh Ave,Home Hill,QLD,4806,(07) 4782 2030,,,,-19.662049,147.417624,,,,,,,,,
St Brigids,Schools & Training,Groom St,Kyogle,NSW,2474,(02) 6632 1988,,,,-28.623212,153.005427,,,,,,,,,
St Brendan's Primary School,Schools & Training,18 Cambridge Ave,Bankstown,NSW,2200,(02) 9790 0698,,,,-33.92184,151.02873,,,,,,,,,
St Brendans Primary School,Schools & Training,. 19 Austin Rd,Somerville,VIC,3912,(03) 5977 7277,www.sbsomerville.catholic.edu.au ,stbs@sbsomerville.catholic.edu.au,(03) 5977 7432,-38.23412,145.16892,,1994,,,,,,,
St Benedict's Catholic College,Schools & Training,70 Oran Park Dr,Oran Park,NSW,2570,(02) 4631 5300,http://www.sbccdow.catholic.edu.au ,"info@sbccdow.catholic.edu.au,support@sbccdow.catholic.edu.au",,-34.017961,150.753389,,,,,,,,,
St Anthonys Primary School,Schools & Training,Menangle St,Picton,NSW,2571,(02) 4677 1689,,,,-34.177679,150.614063,,,,,,,,,
St Anthony's Parish,Schools & Training,96 Innamincka Rd,Greenmount,WA,6056,(08) 9294 3504,https://www.stanthonys.org.au/about-us/contact ,,,-31.895532,116.043893,,,,,,,,,
St Anne's School,Schools & Training,125 De Boos St,Temora,NSW,2666,(02) 6977 1011,,,,-34.445892,147.535361,,,,,,,,,
St Anne's School,Schools & Training,Curlew Crst,Albury,NSW,2640,(02) 6025 1281,,,,-36.060611,146.933976,,,,,,,,,
St Andrew's Primary School,Schools & Training,36 Breakfast Rd,Marayong,NSW,2148,(02) 9671 6622,,,,-33.748468,150.890598,,,,,,,,,
St Aidan's School,Schools & Training,214 Maroubra Rd,Maroubra Junction,NSW,2035,(02) 9344 6364,,,,-33.941572,151.242226,,,,,,,,,
Snowy Mountains Christian School,Schools & Training,24 Baroona Ave,Cooma,NSW,2630,(02) 6452 4333,,,,-36.220573,149.129981,,,,,,,,,
Sherwood Hills Christian School,Schools & Training,61 Jacaranda Ave,Bradbury,NSW,2560,(02) 4629 4800,,,,-34.083619,150.814149,,1979,,,,,,66 670 129 872,003 897 943
Shearwater The Mullumbimby Steiner School,Schools & Training,349 Left Bank Rd,Mullumbimby,NSW,2482,(02) 6684 3223,,,,-28.555289,153.458457,,,,,,,,,
Seventh-Day Adventist Schools,Schools & Training,24 Wright St,Hurstville,NSW,2220,(02) 9580 5794,,,,-33.96484,151.109575,,,,,,,,,
Seventh Day Adventist Schools,Schools & Training,108 Crescent Head Rd,Kempsey,NSW,2440,(02) 6562 7023,,,,-31.105027,152.842524,,,,,,,,,
Seventh Day Adventist Schools,Schools & Training,84- 90 Cecil Ave,Castle Hill,NSW,2154,(02) 9634 2199,,,,-33.735436,151.005736,,,,,,,,,
SCONE & DISTRICT PRESCHOOL,Schools & Training,6-8 Cooper St,Scone,NSW,2337,(02) 6545 1489,http://www.sconedistrictpreschool.com.au ,,,-32.046841,150.875025,,,,,,,,,
Sans Souci O.O.S.H,Schools & Training,,Rocky Point,NSW,2259,(02) 9529 8664,www.sanssouci-p.schools.nsw.edu.au ,"sanssouci-p.school@det.nsw.edu.au,iaunit@det.nsw.edu.au",,-33.2920124,151.4687098,,,,,,,,,
Rockhampton Girls Grammar School,Schools & Training,Cnr Denham and Agnes Sts,The Range,QLD,4700,(07) 4930 0900,rggs.qld.edu.au/ ,"reception@rggs.qld.edu.au,enrolments@rggs.qld.edu.au",,-23.389039,150.495848,21-50,1892,,,,,,59 896 511 098,
Redeemer Baptist School,Schools & Training,215- 219 Old Northern Rd,Castle Hill,NSW,2154,(02) 9894 3444,,,,-33.73804,151.00099,,,,,,,,,
Public School,Schools & Training,14 Pioneer Ave,Tuggerah,NSW,2259,(02) 4357 5300,https://education.nsw.gov.au/public-schools/going-to-a-public-school/finding-a-public-school/contact-regional-north ,"iaunit@det.nsw.edu.au,legal@det.nsw.edu.au",,-33.319153,151.425548,,,,,,,,,
Port School,Schools & Training,62 Wheeler Rd,Hamilton Hill,WA,6163,(08) 9335 6323,,,,-32.083007,115.778264,,,,,,,,,
Pittwater House,Schools & Training,70 South Creek Rd,Dee Why,NSW,2099,(02) 9972 5789,http://www.pittwaterhouse.com.au/ ,,,-33.741162,151.2904,,,,,,,,,
Pine Community School,Schools & Training,123 Bunya Rd,Arana Hills,QLD,4054,(07) 3851 1496,,,,-27.38776,152.962792,,,,,,,,,
Picton High,Schools & Training,Hume Hwy,Picton,NSW,2571,(02) 4677 1261,,,,-34.22248781,150.6747351,,,,,,,,,
Peninsula Adult Education & Literacy,Schools & Training,16 Henry Wilson Dr,Rosebud West,VIC,3940,(03) 5986 8177,,,,-38.382628,144.885162,,,,,,,,,
Parkes Christian School,Schools & Training,243 Back Trundle Rd,Parkes,NSW,2870,(02) 6862 4164,,,,-33.121043,148.151614,,,,,,,,,
Pacific Brook Christian School,Schools & Training,30 Sowerby St,Muswellbrook,NSW,2333,(02) 6543 1114,www.pacificbrook.nsw.edu.au ,school@pacificbrook.nsw.edu.au,,-32.261574,150.891616,,,,,,,,,
Our Lady Star Of The Sea School,Schools & Training,165 Serpentine Rd,Terrigal,NSW,2260,(02) 4365 6229,,,,-33.436126,151.413526,,,,,,,,,
Our Lady Star of the Sea School,Schools & Training,44 Kiora Rd,Miranda,NSW,2228,(02) 9524 5543,,,,-34.033536,151.103669,,,,,,,,,
Our Lady Star Of The Sea Catholic Primary School,Schools & Training,Giles St,Esperance,WA,6450,(08) 9071 5195,,,,-33.874054,121.888216,,,,,,,,,
Our Lady Of The Way School,Schools & Training,Troy St,Emu Plains,NSW,2750,(02) 4735 1930,,,,-33.756468,150.65606,,,,,,,,,
Our Lady Of The Way Primary,Schools & Training,Green Ave,Kingsbury,VIC,3083,(03) 9460 6684,,,,-37.714723,145.035816,,,,,,,,,
Our Lady of the Rosary School,Schools & Training,1 Kenmore Rd,Kenmore,QLD,4069,(07) 3378 2412,,,,-27.511538,152.936085,,,,,,,,,
