Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Bubba Pizza Gilles Plains,Bars & Restaurants,Gilles Plains Shopping Centre Shop 34 575 North East Rd,Gilles Plains,SA,5086,(08) 8369 8523,https://www.ozfoodhunter.com.au/bubba-pizza-gilles-plains ,"ozfoodhunter1997@gmail.com,info@ozfoodhunter.com.au",,-34.856357,138.655599,,,,,,,,,
BT and Friends Restaurant,Bars & Restaurants,2/ 39 Central Walk,Joondalup,WA,6027,(08) 9300 9949,,,,-31.742307,115.771351,,,Local scallops,,,,,,
Bryce's Bistrot,Bars & Restaurants,42 Scandinavian Crst,Talbot,VIC,3371,(03) 5463 2521,http://www.brycesbistrot.com.au ,info@brycesbistrot.com.au,,-37.171496,143.702205,,,,,,,,,
Bruno Borgo Antico,Bars & Restaurants,725 Nicklin Way,Currimundi,QLD,4551,(07) 5493 1806,,,,-26.769957,153.123095,,,,,,,,,
Brunch On Henley,Bars & Restaurants,364 Henley Beach Rd,Lockleys,SA,5032,(08) 8354 1800,https://brunch-on-henley.business.site/ ,,,-34.926509,138.5391,,,,,,,,,
Brown Camel The,Bars & Restaurants,57 Gordon St,Footscray,VIC,3011,(03) 9318 8996,www.thebrowncamel.com ,,,-37.79169,144.88966,,,,,,,,,
Brothers Vietnamese & Chinese Restaurant,Bars & Restaurants,14 Pall Mall,Bendigo,VIC,3550,(03) 5442 8390,,,,-36.759631,144.279271,,,,,,,,,
Brothers Community & Sports Club (Brisbane)Limited,Bars & Restaurants,Crosby Rd,Albion,QLD,4010,(07) 3262 4166,,,,-27.432582,153.046771,,,,,,,,,
Broadbeach Chinese Restaurant,Bars & Restaurants,2/ 2711 Gold Coast Hwy,Broadbeach,QLD,4218,(07) 5592 2968,http://www.broadbeachchineserestaurant.com.au/ ,,,-28.028614,153.430437,,,,,,,,,
Brio Breakkfast & Dining,Bars & Restaurants,8/ 36 Vernon Tce,Teneriffe,QLD,4005,(07) 3852 6165,,briobreakfast@gmail.com,,-27.454928,153.049317,,,,,,,,,
Brighton: China,Bars & Restaurants,130 Church St,Brighton,VIC,3186,(03) 9592 2979,,,,-37.915903,144.996186,,,,,,,,,
Brighton Schoolhouse,Bars & Restaurants,15 St Andrews St,Brighton,VIC,3186,(03) 9593 3129,www.brightonschoolhouse.com.au ,info@brightonschoolhouse.com.au,,-37.910522,144.992154,,,,,,,,,
Bricks & Stones,Bars & Restaurants,190 Unley Rd,Unley,SA,5061,(08) 7225 2757,http://www.bricksandstones.com.au/ ,"michael@bricksandstones.com.au,michael@brickandstones.com.au",,-34.950125,138.607081,,,,,,,,,
Brewery Lane,Bars & Restaurants,9 Brewery Pl,Woolner,NT,820,(08) 8941 3591,,,,-12.435706,130.849736,,,,,,,,,
Breizh Cafe,Bars & Restaurants,2/ 15 Edgar St,Ainslie,ACT,2602,(02) 6156 0346,http://breizhcafecreperie.com/ ,"info@breizhcafecreperie.com,tlbk@ggitqhe5biegi1igti.ekf",,-35.261755,149.145047,,,,,,,,,
Breeze Bar,Bars & Restaurants,Shop 3/ 293 Shute Harbour Rd,Airlie Beach,QLD,4802,(07) 4948 2443,,,,-20.269157,148.719978,,,,,,,,,
Breakwater Bar and Grill,Bars & Restaurants,Jetty Rd,Sandringham,VIC,3191,(03) 9598 7444,,,,-37.946726,144.999128,,,,,,,,,
Bread and Spice,Bars & Restaurants,24 The Cres,Midland,WA,6056,(08) 9250 1399,,breadandspice@outlook.com,,-31.888475,116.002936,,,,,,,,,
Bravo Barbeque,Bars & Restaurants,455 Brunswick St,Fortitude Valley,QLD,4006,(07) 3852 6988,,,,-27.46046,153.03704,,,,,,,,,
Brandy Creek Wines & View Cafe,Bars & Restaurants,570 Buln Buln Rd,Drouin East,VIC,3818,(03) 5625 4498,www.brandycreekwines.com.au ,info@brandycreekwines.com.au,,-38.108668,145.895988,21-50,,,,,,,,
Bramston Seaside Haven Restaurant,Bars & Restaurants,1 Dawson St,Bramston Beach,QLD,4871,(07) 4067 4139,,,,-17.351504,146.020815,,,,,,,,,
Bramston Seaside Haven,Bars & Restaurants,,,,,(07) 4067 4139,,,,,,,,,,,,,,
Braidie's Tavern,Bars & Restaurants,948 Wellington St,Strathfieldsaye,VIC,3551,(03) 5439 4255,,,,-36.807181,144.357619,,,,,,,,,
Bradford Restaurants,Bars & Restaurants,355 Beaconsfield Emerald Rd,Guys Hill,VIC,3807,(03) 9769 8060,,,,-38.016473,145.38592,,,,,,,,,
BP Dysart Roadhouse,Bars & Restaurants,106 Hannah Crst,Dysart,QLD,4745,(07) 4950 0462,,bpd4745@gmail.com,,-22.586062,148.344938,,,,,,,,,
Boyles Sutherland Hotel,Bars & Restaurants,806-810 Old Princes Hwy,Sutherland,NSW,2232,(02) 8535 3014,www.boylessutherlandhotel.com.au ,info@boylessutherlandhotel.com.au,(02) 9521 1812,-34.032628,151.057512,1-Oct,1936,,,,,,85 003 740 522,
Boyanup Tavern Bull & Bush The,Bars & Restaurants,,,,,(08) 9731 5977,,,,,,,,,,,,,,
Box Hill Seoulia,Bars & Restaurants,980 Whitehorse Rd,Box Hill,VIC,3128,(03) 9899 2696,,,,-37.818657,145.124501,,,,,,,,,
Bowen Road Takeaway,Bars & Restaurants,38 Bowen Rd,Moonah,TAS,7009,0469 771 211,https://www.facebook.com/bowenroadstoretakeawaymoonah/ ,,,-42.844981,147.306539,,,,,,,,,
Bouzy Champagne Bar,Bars & Restaurants,Smiths Beach Rd,Yallingup,WA,6282,(08) 9750 1277,,,,-33.664938,115.016215,,,,,,,,,
Boulder Opal Motor Inn,Bars & Restaurants,16 Elderslie St,Winton,QLD,4735,(07) 4657 1211,,,,-22.392681,143.043181,,,,,,,,,
Bouchon Restaurant,Bars & Restaurants,,,,,(03) 5444 5272,,,,,,,,,,,,,,
Botanical Motel,Bars & Restaurants,75 French St,Hamilton,VIC,3300,(03) 5572 1855,,,,-37.745387,142.023975,,,,,,,,,
Botanica by Dag Demarkow & Co,Bars & Restaurants,427 Deakin Ave,Mildura,VIC,3500,(03) 5021 1022,botanicacuisine.com ,"sales@botanicacuisine.com,info@ndiscovered.com",,-34.204087,142.138494,,,Larger seating area,,,,,,
Bosthan Restaurant & Take Away,Bars & Restaurants,Shop 4/ 2898 Logan Rd,Underwood,QLD,4119,(07) 3423 2088,,,,-27.60622,153.11126,,,,,,,,,
Bos Taurus Pty Ltd,Bars & Restaurants,13-15 High St,Mansfield,VIC,3722,(03) 5775 1144,https://www.bostaurus.com.au ,info@thedeckonhigh.com.au,,-37.0521,146.09137,,,,,,,,,
Borsch i Vodka,Bars & Restaurants,38 David St,Turner,ACT,2612,(02) 6248 8563,,wec@grapevine.com.au,,-35.264894,149.12328,,,,,,,,,
Born Free Club Ltd,Bars & Restaurants,27 Brook St,South Brisbane,QLD,4101,(07) 3846 5733,,,,-27.484519,153.021606,,,,,,,,,
Boris Murgers,Bars & Restaurants,47-49 View St,Bendigo,VIC,3550,(03) 5441 2918,https://borismurgers.com.au/ ,borismurgers@gmail.com,,-36.758738,144.27686,,,,,,,,,
Boques Restaurant,Bars & Restaurants,78 Anderson Rd,Lord Howe Island,NSW,2898,(02) 6563 2106,,,,-31.520461,159.067158,,,,,,,,,
Boo's Place Cafe & Provedore,Bars & Restaurants,12 McCrae St,Swan Hill,VIC,3585,(03) 5032 4127,https://www.facebook.com/pg/boosplacecafeandprovedore/about/?ref=page_internal ,boosplace@outlook.com,,-35.340383,143.56092,,,,,,,,,
Boom Boom Burgers,Bars & Restaurants,7 Burra St,Chevron Island,QLD,4217,(07) 5538 3718,,chef@boomboomburgers.com.au,,-27.99849,153.42035,,,,,,,,,
Bonza Kitchen,Bars & Restaurants,269 Rokeby Rd,Subiaco,WA,6008,0416 379 285,,,,-31.9526458,115.8214664,,,,,,,,,
"Bonsai Bali, Tecoma",Bars & Restaurants,Shop 5 1527 Burwood Hwy,Tecoma,VIC,3160,(03) 9752 6388,https://www.facebook.com/bonsaibalitecoma ,bonsaibali.tecoma@gmail.com,,-37.905919,145.34307,,,,,,,,,
Bonjour Vietnam Restaurant,Bars & Restaurants,183B Hanson Rd,Athol Park,SA,5012,(08) 7073 9678,,steven_volcano@yahoo.com,,-34.858245,138.546829,,,,,,,,,
Bonito Fish n Grill,Bars & Restaurants,,East Toowoomba,QLD,4350,0400 703 335,,,,-27.5709818,151.9749675,,,,,,,,,
Bonaparte Seafood Restaurant,Bars & Restaurants,51 The Esplanade,Esperance,WA,6450,(08) 9071 7727,,,,-33.862434,121.892568,,,,,,,,,
Bombay House - Indian Restaurant,Bars & Restaurants,16A Princess St,Sandy Bay,TAS,7005,(03) 6224 3333,www.bombayhouse.org ,info@bombayhouse.org,,-42.895865,147.327103,,2011,,,,,,,
Bombay Bustle Indian Restaurant Yanchep,Bars & Restaurants,1/105 Lindsay Beach Bvd,Yanchep,WA,6035,(08) 9561 6969,https://www.facebook.com/Bombay-Bustle-Indian-Restaurant-Yanchep-199938624059422/ ,,,-31.542287,115.631956,,,,,,,,,
Bombay Bliss Restaurant,Bars & Restaurants,65 Pierce Ave,Little Mountain,QLD,4551,(07) 5491 9389,,,,-26.786401,153.081112,,,,,,,,,
Bom Gosto Restaurant & Cafe,Bars & Restaurants,11 Castella St,Lilydale,VIC,3140,(03) 9739 4427,,,,-37.756793,145.353217,,,,,,,,,
Bollywood Rest.O.Bar,Bars & Restaurants,,,,,0402 065 667,www.bollywoodrestobar.com.au ,,,,,,,Delivering food,,,,,,
Bollywood Ishtyle Indian Restaurant,Bars & Restaurants,64 Old Cleveland Rd,Stones Corner,QLD,4120,(07) 3847 6755,http://bollywoodrestaurant-stonescorner.com.au ,harvi.cheema@yahoo.com.au,,-27.498722,153.04795,,,,,,,,,
Bollywood Dimensions Indian Cuisine,Bars & Restaurants,33 Mort St,Braddon,ACT,2612,(02) 6257 7773,,,,-35.273661,149.131397,,,,,,,,,
Bolero Caffe,Bars & Restaurants,Cnr London Cct and Constitution Ave,Reid,ACT,2612,(02) 6249 6160,,,,-35.283391,149.131247,,,,,,,,,
Bolek Bistro,Bars & Restaurants,42 John St,Salisbury,SA,5108,(08) 8281 1664,,,,-34.762376,138.644493,,,,,,,,,
Bojo's Night Club,Bars & Restaurants,6 Goondoon St,Gladstone,QLD,4680,(07) 4972 2847,,,,-23.843732,151.256082,,,,,,,,,
Bojangles Saloon & Restaurant,Bars & Restaurants,80 Todd St,Alice Springs,NT,870,(08) 8952 2873,,,,-23.701597,133.881407,,,,,,,,,
Boheme Restaurant Bar,Bars & Restaurants,368 Bridge Rd,Richmond,VIC,3121,(03) 9429 5000,,,,-37.819387,145.003541,,,,,,,,,
Bocelli Cafe a Restaurant,Bars & Restaurants,68 Angelo St,South Perth,WA,6151,(08) 9367 1105,,,,-31.980465,115.862498,,,,,,,,,
Boby's B2 Vietnamese & Chinese Restaurant,Bars & Restaurants,Spence St,Cairns City,QLD,4870,(07) 4051 6171,,,,-16.924429,145.776299,,,,,,,,,
Bobs Steak & Chop House,Bars & Restaurants,Unit 6/ 737 Bourke St,Docklands,VIC,3008,(03) 9642 3350,www.thehofdowntown.com.au ,bookings@thehofdowntown.com.au,,-37.819148,144.948954,,,,,,,,,
Bobos Diner Leopold,Bars & Restaurants,641-659 Bellarine Hwy,Leopold,VIC,3224,(03) 5250 1433,http://www.bobosdiner.com.au ,bobosleopold@bobosdiner.com.au,,-38.185331,144.453594,,,,,,,,,
Bobby's Restaurant,Bars & Restaurants,5 Aplin St,Cairns,QLD,4870,(07) 4051 8877,,,,-16.91954,145.77587,,,,,,,,,
Boatshed Coffee House,Bars & Restaurants,54-56 Marina Blv,Larrakeyah,NT,820,(08) 8981 0200,https://www.facebook.com/boatshedcoffeehouse/ ,boatshed@boatshedcoffeehouse.com.au,,-12.451074,130.822692,,,,,,,,,
Boathouse Seafood Family Cafe,Bars & Restaurants,Shop 4/ 17 Buccaneer Dr,Urangan,QLD,4655,(07) 4128 9885,,,,-25.29326481,152.9095922,,,,,,,,,
Boat House Pizza Bar & Grill,Bars & Restaurants,11 Esplanade,Paynesville,VIC,3880,(03) 5156 0071,,,,-37.918799,147.71997,,,,,,,,,
Bo De Vegetarian Restaurant,Bars & Restaurants,94 Hopkins St,Footscray,VIC,3011,(03) 9689 9909,,,,-37.79984,144.902099,,,,,,,,,
Bluewater Bistro,Bars & Restaurants,Cnr Mowbray St &amp; The Esplanade,Port Douglas,QLD,4877,(07) 4099 4335,,,,-16.48813317,145.4675137,,,,,,,,,
Bluewater Bar & Grill,Bars & Restaurants,7 Harbour Dr,Trinity Park,QLD,4879,(07) 4057 6788,www.bluewaterbarandgrill.com.au ,info@bluewaterbarandgrill.com.au,,-16.802978,145.706805,Nov-20,2015,Indoor & Outdoor Dining overlooking the Marina.,,,,,64 166 736 134,
Bluestone Wines,Bars & Restaurants,1866 Pipers River Rd,Lower Turners Marsh,TAS,7267,(03) 6395 4291,,,,-41.202362,147.121409,,,,,,,,,
Blues Restaurant,Bars & Restaurants,Main Goolwa Rd,Middleton,SA,5213,(08) 8554 1800,https://www.bluesrestaurant.net/ ,bluesrestaurant@hotmail.com,,-35.506372,138.711675,,,,,,,,,
Bluefish Restaurant,Bars & Restaurants,10 Satinash Pl,Mudjimba,QLD,4564,(07) 5457 0690,,,,-26.614083,153.094472,,,,,,,,,
Blue Water Promotions,Bars & Restaurants,15 Water St,Bundaberg South,QLD,4670,0408 984 917,,,,-24.874014,152.355863,,,,,,,,,
Blue Truffle,Bars & Restaurants,126 East St Near William St,Rockhampton,QLD,4700,(07) 4927 5305,www.bluetruffle.com.au ,mail@bluetruffle.com.au,,-23.379818,150.514274,,,,,,,,,
Blue Stone Kitchen,Bars & Restaurants,286 Epping Rd,Wollert,VIC,3750,(03) 9409 1897,http://www.bluestonekitchen.com.au ,contact@bluestonekitchen.com.au,,-37.611769,145.031701,,,,,,,,,
Blue Skies Dining,Bars & Restaurants,Murray Street Pier,Hobart,TAS,7000,(03) 6224 3747,http://www.blueskiesdining.com ,info@blueskiesdining.com,,-42.885029,147.331413,,,,,,,,,
Blue Ox Steakhouse,Bars & Restaurants,Shop 6/ 6 Haynes St,Kalamunda,WA,6076,(08) 9293 2550,,,,-31.97096,116.05911,,,,,,,,,
Blue Ox Berry Farm,Bars & Restaurants,77 Smith St,Oxley,VIC,3678,(03) 5727 3397,,,,-36.449914,146.379022,,,,,,,,,
Blue Orchard Thai Restaurant,Bars & Restaurants,22 Bulcock St,Caloundra,QLD,4551,(07) 5491 9133,,,,-26.805105,153.134099,,,,,,,,,
Blue Olive Cafe & Restaurant,Bars & Restaurants,,,,,(07) 5529 5850,,,,,,,,,,,,,,
Blue Ocean Chinese Restaurant,Bars & Restaurants,Shop 1 314 Windang Rd,Windang,NSW,2528,(02) 4297 0288,,,,-34.53171,150.86876,,,,,,,,,
Blue Note Piano Bar,Bars & Restaurants,213 Mair St,Ballarat,VIC,3350,0458 202 033,www.bar-ballarat.websyte.com.au ,,,-37.559764,143.857476,,,,,,,,,
Blue Nile Restaurant,Bars & Restaurants,18 Margaret St,Mt Gambier,SA,5290,(08) 8723 3227,Find us on FB ,,,-37.831699,140.776489,,,,,,,,,
Blue Ginger Cafe,Bars & Restaurants,T 16/ Holdfast Walk,Glenelg,SA,5045,(08) 8376 4122,,,,-34.97755,138.51088,,,,,,,,,
Blue Fire Steakhouse,Bars & Restaurants,263 Lorimer St,Port Melbourne,VIC,3207,(03) 9645 6433,,,,-37.824019,144.906534,,,,,,,,,
Blue Duck Cafe,Bars & Restaurants,151 Marine Parade,Cottesloe,WA,6011,(08) 9385 2499,,,,-31.988978,115.752547,,,,,,,,,
Blue Dolphin Restaurant & Coffee Shop,Bars & Restaurants,"Shop 18, Two Rocks Shopping Centre",Two Rocks,WA,6037,(08) 9561 1469,,,,-31.495561,115.584269,,,,,,,,,
Blue B Cafe,Bars & Restaurants,,Coolangatta,QLD,4225,(07) 5536 3441,,,,-28.1683513,153.5384803,,,,,,,,,
Blue Athena,Bars & Restaurants,1063 High St,Armadale,VIC,3143,(03) 9885 7405,,,,-37.85556,145.02295,,,,,,,,,
Blue Angel,Bars & Restaurants,223 Palmer St,East Sydney,NSW,2010,(02) 9380 5941,,,,-33.87795,151.21625,,,,,,,,,
Blu C Cafe,Bars & Restaurants,13 Beach Rd,Christies Beach,SA,5165,(08) 8186 4418,www.bluccafe.com.au ,info@bluccafe.com.au,,-35.139209,138.471864,,,,,,,,,
Bliss Noodle Bar,Bars & Restaurants,683 Beaufort St,Mt Lawley,WA,6050,(08) 9471 8988,,,,-31.93326,115.87313,,,,,,,,,
Blefary Caffe n Cucina,Bars & Restaurants,182 Victoria Sq,Adelaide,SA,5000,(08) 7225 1888,,,,-34.927359,138.601035,,,,,,,,,
"Bld International - Breakfast, Lunch, Dinner",Bars & Restaurants,2 Bdge Rd,Glebe,NSW,2037,(02) 9660 5503,,,,-33.87,151.18,,,,,,,,,
Blanc Bistro,Bars & Restaurants,S/31 039 Connell St,North Adelaide,SA,5006,(08) 8212 1300,,,,-34.9,138.59,,,,,,,,,
Blackbutt Wood-Fired Bakery,Bars & Restaurants,34 Coulson St,Blackbutt,QLD,4306,(07) 4170 0525,,,,-26.884934,152.102152,,,,,,,,,
Black Stump Bar and Grill,Bars & Restaurants,Shop 110/ 1 Windsor Rd,Riverstone,NSW,2765,(02) 9672 6817,,,,-33.654439,150.869666,,,,,,,,,
Black Forest German Restaurant,Bars & Restaurants,,Highgate Hill,QLD,4101,(07) 3217 2128,,,,-27.4880427,153.0187686,,,,,,,,,
BJ's Restaurant,Bars & Restaurants,226 Napper Rd,Arundel,QLD,4214,(07) 5574 4854,,,,-27.9464,153.35225,,,,,,,,,
Bite Bar & Bistro The,Bars & Restaurants,57 Aberdeen St,Northbridge,WA,6003,(08) 9228 1180,,,,-31.947283,115.860089,,,,,,,,,
Bistrot Plume,Bars & Restaurants,56A Mt Pleasant Rd,Belmont,VIC,3216,(03) 5245 8483,https://www.bistrotplume.com.au ,"eat@bistrotplume.com.au,accounts@bistrotplume.com.au",,-38.170247,144.339663,,,,,,,,,
Bistro Tee,Bars & Restaurants,Golf Links Rd,Buderim,QLD,4556,(07) 5444 5721,,,,-26.693971,153.090743,,,,,,,,,
Bistro Seabank,Bars & Restaurants,Seabank Building 12 Marine Parade,Southport,QLD,4215,(07) 5532 9543,,,,-27.97077,153.41689,,,,,,,,,
Bistro Restaurant at The Maid,Bars & Restaurants,1 Magill Rd,Stepney,SA,5069,(08) 8362 6053,,reception@themaid.com.au,,-34.915429,138.623259,,,,,,,,,
Bistro Flor,Bars & Restaurants,555 Nicholson St,Carlton North,VIC,3054,(03) 9381 4443,www.bistroflor.com ,,,-37.786374,144.976615,,,,,,,,,
Bistro C Beach Bar & Restaurant,Bars & Restaurants,On The Beach 49 Hastings St,Noosa Heads,QLD,4567,(07) 5447 2855,http://www.bistroc.com.au ,"weddingsandfunctions@bistroc.com.au,enquiry@bistroc.com.au",,-26.386422,153.090529,,,,,,,,,
Bistro 25,Bars & Restaurants,25 Main St,Hahndorf,SA,5245,(08) 8388 7718,,,,-35.020576,138.798,,,,,,,,,
Birraz Ristobar,Bars & Restaurants,406 Oxford St,Mt Hawthorn,WA,6016,(08) 9444 1686,https://www.birraz.com.au/ ,info@birraz.com.au,,-31.923143,115.841536,,,,,,,,,
Bintang Mas Restaurants Pty Ltd,Bars & Restaurants,556 Magill Rd,Magill,SA,5072,(08) 8272 9852,,,,-34.91339,138.674694,,,,,,,,,
Bindoon Mediterranean restaurant,Bars & Restaurants,6173 Great Northern Hwy,Bindoon,WA,6502,(08) 9576 0561,https://www.facebook.com/pg/Bindoonmediterraneanrestaurant/ ,,,-31.386745,116.096256,,,,,,,,,
Bin 106 Restaurant Mooloolaba,Bars & Restaurants,106 Brisbane Rd,Mooloolaba,QLD,4557,(07) 5477 6588,http://bin106.com.au ,106bris@gmail.com,,-26.686518,153.115865,,,,,,,,,
Billy Lees Chinese Restaurant,Bars & Restaurants,15/ 66 Roe St,Northbridge,WA,6003,(08) 9328 4003,,,,-31.949017,115.856624,,,,,,,,,
Billy Goat Hill Brasserie,Bars & Restaurants,17 Wray Cres,Mt Evelyn,VIC,3796,(03) 9736 1501,http://billygoathill.net.au/ ,enquiries@billygoathill.net.au,,-37.786343,145.379007,,,,,,,,,
Bills Pizza & Pasta,Bars & Restaurants,43 Poynton St,Ceduna,SA,5690,(08) 8625 3590,,,,-32.124278,133.673721,,,,,,,,,
Billecart Cafe,Bars & Restaurants,,,,,(03) 9741 0481,,,,,,,,,,,,,,
Bigmoon Indian Restaurant,Bars & Restaurants,30 The Cres,Midland,WA,6056,(08) 9274 8318,,,,-31.888475,116.002936,,,,,,,,,
Big River Marina,Bars & Restaurants,Riverview Dr,Berri,SA,5343,0429 672 392,,,,-34.285802,140.61325,,,,,,,,,
Big Mouth Burger,Bars & Restaurants,Ste 10/ 981 North Rd,Murrumbeena,VIC,3163,(03) 9570 3811,,,,-37.907097,145.068092,,,,,,,,,
Big Boy Thai,Bars & Restaurants,,,,,(02) 9319 5768,,,,,,,,,,,,,,
Bien Hoa Restaurant,Bars & Restaurants,140 Victoria St,Richmond,VIC,3121,(03) 9427 9984,,,,-37.81035,144.996138,,,,,,,,,
Bibs & Ribs,Bars & Restaurants,1113 Millaroo Dr,Helensvale,QLD,4212,(07) 5502 8431,,,,-27.92492698,153.3370197,,,,,,,,,
Bib & Tucker,Bars & Restaurants,18 Leighton Beach Boulevarde,North Fremantle,WA,6159,(08) 9433 2147,www.bibandtucker.net.au ,info@bibandtucker.net.au,,-32.0353859,115.7535381,,,,,,,,,
Beverly Hills Chinese Restaurant,Bars & Restaurants,32 Tooronga Tce,Beverly Hills,NSW,2209,(02) 9554 4641,,,,-33.94812,151.08137,,,,,,,,,
Best Westlander Sundowner,Bars & Restaurants,Stawell Rd,Horsham,VIC,3400,(03) 5382 0191,www.bestwestlander.com.au ,"westlander@bigpond.com.au,info@bestwestlander.com.au",,-36.73022,142.20535,,,,,,,,,
Best Practice Skills,Bars & Restaurants,,,,,0428 480 800,,,,,,,,,,,,,,
Best Mix Restaurant,Bars & Restaurants,295 Anzac Hwy,Plympton,SA,5038,(08) 8297 8555,,,,-34.96452,138.55323,,,,,,,,,
Best Indian Restaurants in Adelaide Hills,Bars & Restaurants,Unit 2 120 Mount Barker Rd,Stirling,SA,5152,0435 353 683,http://www.tandoorispice.net.au ,tandoorispicesocial@gmail.com,,-35.007617,138.721196,,,,,,,,,
Best Fish & Chippery The,Bars & Restaurants,Shop 24/ 514 Christine Ave,Robina,QLD,4226,(07) 5580 8280,,,,-28.085311,153.391712,,,,,,,,,
Bespoke By Barista HQ,Bars & Restaurants,400 Albany Hwy,Victoria Park,WA,6100,0403 181 671,https://bespokebybarista.com.au/ ,info@ozfoodhunter.com.au,,-31.974294,115.897624,,,,,,,,,
Berta Coffee Food Wine,Bars & Restaurants,323A Elizabeth St,North Hobart,TAS,7000,(03) 2364 4844,www.bertahobart.com.au ,"info@bertahobart.com.au,catering@bertahobart.com.au",,-42.873666,147.316407,,,,,,,,,
bernie's wine bar tavern,Bars & Restaurants,,,,,(03) 5484 3887,,duck_dorry1@bigpond.com,,,,,,,,,,,,
Bento Sorell,Bars & Restaurants,32A Cole St,Sorell,TAS,7172,(03) 6206 9880,https://www.facebook.com/bentoboxsorell/ ,bentosorell@hotmail.com,,-42.78173,147.563131,,,,,,,,,
Bento Box Japanese Restaurant Burnie,Bars & Restaurants,31 Wilson St,Burnie,TAS,7320,(03) 6431 9136,,bentoboxburnie@gmail.com,,-41.05143,145.907164,,,,,,,,,
Bentley Pines Restaurant,Bars & Restaurants,Hayman Rd,Bentley,WA,6102,(08) 9267 7219,,,,-31.998766,115.893427,,,,,,,,,
Benno's Meating Place,Bars & Restaurants,1/ 46 Hitchcock Ave,Barwon Heads,VIC,3227,(03) 5254 1828,www.bennosmeatingplace.com.au ,brad@bennosmeatingplace.com.au,,-38.282021,144.491877,,,,,,,,,
Benjarong Thai Restaurant,Bars & Restaurants,,,,,0432 297 664,,annie@thaithami.net.au,,,,,,,,,,,39 446 958 448,
Benjamin's Restaurant,Bars & Restaurants,110 Benjamin Way,Belconnen,ACT,2616,(02) 6256 9298,http://www.belconnenpremierinn.com ,benjamins@belconnenpremierinn.com,,-35.245805,149.066897,,,,,,,,,
Benjamins Fine Food,Bars & Restaurants,34 Luisini Rd,Wangara,WA,6065,(08) 9409 9077,,info@benjaminfinefoods.com.au,,-31.796873,115.826663,,,,,,,,,
Bengal Garden Tandoori Restaurant,Bars & Restaurants,Unit 1 2 371 Belgravia St,Cloverdale,WA,6105,(08) 9477 2008,www.bengalgarden.com.au ,bengalgarden@bigpond.com,,-31.962472,115.945191,,,,,,,,,
Belugas by the Sea,Bars & Restaurants,,,,,(03) 9534 2777,,,,,,,,,,,,,,
Beltana Tote,Bars & Restaurants,160 Derwent Ave,Lindisfarne,TAS,7015,(03) 6243 8546,,,,-42.845956,147.342382,,,,,,,,,
Belmonte Pizzeria,Bars & Restaurants,116 Yarrara Rd,Pennant Hills,NSW,2120,(02) 9481 8778,www.belmonte.com.au ,contact@belmonte.com.au,,-33.738788,151.070907,,,,,,,,,
Bellys Bar N Grill,Bars & Restaurants,160 Gilbert St,Latrobe,TAS,7307,(03) 6426 3086,,,,-41.236286,146.414501,,,,,,,,,
Bellygod,Bars & Restaurants,Shop 1/ 29-31 King St,Caboolture,QLD,4510,(07) 5495 8978,www.bellygod.com.au ,,,-27.0849,152.95219,,,,,,,,,
Bellissimo Restaurant,Bars & Restaurants,24 Bay View Tce,Claremont,WA,6010,(08) 9385 2914,,,,-31.981671,115.780947,,,,,,,,,
Bellissimo Fish & Chips,Bars & Restaurants,2/35 Southwell Cres,Hamilton Hill,WA,6163,(08) 9418 7897,https://www.facebook.com/bellissimofc/ ,,,-32.08897,115.79107,,,,,,,,,
Bellies Pizzeria,Bars & Restaurants,4 Cascade Rd,South Hobart,TAS,7004,(03) 6224 3194,https://www.bellessouthhobart.com/ ,,,-42.89501,147.308461,,,,,,,,,
Bellbird Creek Tea House,Bars & Restaurants,3409 Maleny Kenilworth Rd,Kenilworth,QLD,4574,(07) 5446 0211,,,,-26.616664,152.70716,,,,,,,,,
Bellavista Pizza & Pasta,Bars & Restaurants,Shop 8 1 Post Office Rd,Mapleton,QLD,4560,(07) 5445 7722,,,,-26.62355,152.86593,,,,,,,,,
Bella's Italian Family Restaurant,Bars & Restaurants,,,,,1300 123 454,,,,,,,,Traditional pizza,,,,,,
Bellafonte's Italian Restaurant,Bars & Restaurants,Hillarys Marina 28 Southside Dr,Hillarys,WA,6025,(08) 9447 0040,,,,-31.823328,115.741779,,,,,,,,,
Bellafonte Ristorante & Pizzeria,Bars & Restaurants,Hillarys Boat Harbour,Hillarys,WA,6025,(08) 9447 0040,,,,-31.7991517,115.745531,,,,,,,,,
Bella Restaurant & Bar,Bars & Restaurants,Brolga Theatre 5 Walker St,Maryborough,QLD,4650,(07) 4123 5720,,,,-25.534979,152.705572,,,,,,,,,
Bella Restaurant,Bars & Restaurants,Heritage Ave,Chirnside Park,VIC,3116,(03) 9760 3355,,,,-37.721295,145.302252,,,,,,,,,
Bella Q's Pizza & Pasta,Bars & Restaurants,64 Rankin St,Mareeba,QLD,4880,(07) 4092 4777,,,,-16.99728,145.42457,,,,,,,,,
Belair Park Country Club,Bars & Restaurants,Upper Sturt Rd,Belair,SA,5052,(08) 8278 8991,,,,-35.002082,138.632659,,,,,,,,,
