Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
time4fitness,Sports & Fitness,Level 2 131 - 135 Johnston St,Fitzroy,VIC,3065,(03) 9419 5940,,,,-37.79813,144.97927,,,,Active,69 819 495 420,Trading Name,100%,,
TIDAL WAVE TOTAL FITNESS,Sports & Fitness,7 Logans Beach Rd,Warrnambool,VIC,3280,(03) 5561 5307,http://tidalwavetotalrefit.com/ ,fitness@tidalwavetotalfitness.com,,-38.40056,142.517062,,,,Active,43 366 426 204,Business Name,100%,,
The Physio Factor Yeppoon,Sports & Fitness,Cnr Queen and Mary Sts,Yeppoon,QLD,4703,(07) 4939 5807,,thephysiofactor@gmail.com,,-23.1265,150.74362,,,,Active,24 247 550 059,Business Name,100%,,
The Gym Yamba,Sports & Fitness,16 Uki St,Yamba,NSW,2464,0408 758 937,www.the-gym.net.au ,admin@the-gym.net.au,,-29.439651,153.347981,,,,Active,23 119 139 502,Business Name,100%,,
The Gym Factory Pty Ltd,Sports & Fitness,10/ 1 Vuko Pl,Warriewood,NSW,2102,1300 789 748,http://thegymfactory.com.au/ ,"membership@thegymfactory.com.au,info@thegymfactory.com.au",,-33.692259,151.30249,,,,Active,96 154 011 944,Entity Name,100%,,
The Gap Health & Racquet Club,Sports & Fitness,200 Settlement Rd,The Gap,QLD,4061,(07) 3300 6668,www.healthracquet.net ,mail@healthracquet.net,(07) 3300 9420,-27.430739,152.942234,,1970,,Active,86 056 961 409,Business Name,100%,86 056 961 409,
The Dynamic Fitness Centre Echuca,Sports & Fitness,101 Hare St,Echuca,VIC,3564,(03) 5482 3121,,,,-36.130242,144.749648,,,,Active,53 187 360 602,Trading Name,100%,,
The Body Barn,Sports & Fitness,G 02/ 110 Mcevoy St,Alexandria,NSW,2015,(02) 9699 8330,http://www.thebodybarn.com.au ,info@thebodybarn.com.au,,-33.903109,151.197157,,,,Active,88 440 740 720,Business Name,100%,,
The Boat House Gym,Sports & Fitness,30 Recreation Rd,Rye,VIC,3941,0439 356 299,www.theboathousestudiogym.com.au ,"info@theboathousestudiogym.com.au,theboathousestudiogym@y7mail.com",,-38.371975,144.813201,,2000,,Active,85 198 537 881,Business Name,100%,,
Temple Of Fitness,Sports & Fitness,318 Crystal St,Broken Hill,NSW,2880,(08) 8088 4825,,templeoffitness@gmail.com,,-31.958807,141.466608,,,,Active,92 747 490 314,Business Name,100%,,
Tarragindi Fitness,Sports & Fitness,195 Fingal St,Tarragindi,QLD,4121,(07) 3848 5949,tarragindifitness.com.au ,info@tarragindifitness.com.au,,-27.527819,153.043679,,1994,,Active,43 055 694 392,Business Name,100%,43 055 694 392,
Tai Luo Health Pty Ltd,Sports & Fitness,249/ 1 Anderson St,Chatswood,NSW,2067,(02) 8065 0648,,,,-33.796922,151.184231,,,,Active,11 156 275 124,Entity Name,100%,,
Tai Chi Productions,Sports & Fitness,4 Fisher Pl,Narwee,NSW,2209,(02) 9534 4311,,,,-33.948274,151.069863,,,,Active,60 524 725 967,Trading Name,100%,,
Synaptic Health,Sports & Fitness,20/ 2 Kilpa Ct,City Beach,WA,6015,(08) 6162 2058,http://http://www.synaptichealth.com.au ,Info@synaptichealth.com.au,,-31.9127985,115.765165,,,,Active,99 465 321 602,Business Name,100%,,
Symetrie,Sports & Fitness,339 Clovelly Rd,Clovelly,NSW,2031,(02) 8021 8131,http://www.symetrie.com.au ,"ben@symetrie.com.au,info@symetrie.com.au",,-33.911964,151.259183,,,,Active,18 442 727 918,Business Name,100%,,
Sydney City Hypnotherapy,Sports & Fitness,Suite 113 166 Glebe Point Rd,Glebe,NSW,2037,0407 410 946,http://www.sydneycityhypnotherapy.com.au ,info@sydneycityhypnotherapy.com.au,,-33.878717,151.185817,,,,Active,73 980 649 344,Business Name,100%,,
Surry Hills Pilates Studio,Sports & Fitness,35 Buckingham St,Surry Hills,NSW,2010,(02) 9698 2211,,surryhillspilates@gmail.com,,-33.886992,151.207303,1-Oct,,,Active,30 007 839 901,Business Name,100%,,
Superfit Boxing,Sports & Fitness,19 Albert St,Warragul,VIC,3820,(03) 5622 2066,,,,-38.158721,145.930531,,,,Active,73 864 048 008,Business Name,100%,,
Suncoast Fitness,Sports & Fitness,14 102 Wises Rd,Buderim,QLD,4556,(07) 5409 7000,www.suncoastfitness.com.au ,info@suncoastfitness.com.au,,-26.671773,153.084908,21-50,1994,State-of-the-art fitness equipment,Active,30 409 431 632,Trading Name,100%,30 409 431 632,
Sun Pilates Training,Sports & Fitness,,Sunbury,VIC,3429,0423 273 580,http://www.sunpilatestraining.com ,"sunpilatestraining@gmail.com,info@sunpilates.com.au",,-37.5794964,144.728892,,,,Active,73 604 393 781,Business Name,100%,,
Street Alert Gym,Sports & Fitness,1/ 47 Baylis St,Wagga Wagga,NSW,2650,0417 280 489,,,,-35.11741,147.36955,,,,Active,28 355 113 287,Trading Name,100%,,
Straight Up Health,Sports & Fitness,62 Gregory St,Geraldton,WA,6530,(08) 9964 4205,http://www.straightuphealth.com.au ,"appointments@straightuphealth.com.au,reception@straightuphealth.com.au",,-28.778983,114.606072,1-Oct,,,Active,98 093 298 063,Business Name,100%,,
Stokeys Fitness 24/7,Sports & Fitness,24 Pritchard St,Manjimup,WA,6258,0427 531 657,www.stokeysfitness.com.au ,stokeysgym@westnet.com.au,,-34.248026,116.139865,,,,Active,89 385 929 504,Business Name,100%,,
Step into Life Pymble,Sports & Fitness,"Prince Of Wales Drv, Bicentennial Park",West Pymble,NSW,2073,(02) 9449 1433,,,,-33.763005,151.133393,,,,Active,33 234 655 218,Trading Name,100%,,
Star Fitness,Sports & Fitness,24 Arco Lane,Heatherton,VIC,3202,(03) 8551 8000,,,,-37.947548,145.081086,,,,Active,34 090 922 753,Trading Name,100%,,
Stan The Man Fitness Academy,Sports & Fitness,Lvl 1/ 178 Whitehorse Rd,Blackburn,VIC,3130,(03) 8838 2171,http://www.stanthemanfa.com.au ,,,-37.818288,145.158585,,,,Active,49 169 213 478,Business Name,100%,,
Squashlands Gym & Fitness Centre,Sports & Fitness,4 Norfolk St,Liverpool,NSW,2170,(02) 9601 5300,www.squashlands.com.au ,,,-33.925701,150.9205,,,,Active,67 066 438 766,Business Name,100%,,
Squashlands Fitness Centre Liverpool Pty Ltd,Sports & Fitness,4 Norfolk St,Liverpool,NSW,2170,(02) 9601 4844,www.squashlands.com.au ,,,-33.925701,150.9205,,,,Active,67 066 438 766,Entity Name,100%,,
Sportsworld,Sports & Fitness,268 Gatton St,Cairns,QLD,4870,(07) 4051 2863,www.sportsworldcairns.com ,"reg@sportsworldcairns.com,sportsworldfitness@bigpond.com",,-16.927219,145.750083,,,,Active,25 128 106 605,Business Name,100%,25 128 106 605,
Spartansuppz,Sports & Fitness,502 Howitt St,Ballarat,VIC,3350,(03) 5333 4333,http://www.spartansuppz.com ,"patrick@spartansuppz.com,sales@spartansuppz.com",,-37.542599,143.857384,,,,Active,46 155 946 491,Business Name,100%,,
Southern Fitness & Martial Arts Centre,Sports & Fitness,Cnr Victa Way and Meroo Rd,Bomaderry,NSW,2541,1300 762 276,http://www.southernmartialarts.com.au ,"info@southernmartialarts.com.au,chenowith52@gmail.com",,-34.844005,150.611288,,,,Active,84 635 368 155,Business Name,100%,,
South Gippsland Therapy Centre,Sports & Fitness,8 Peart St,Leongatha,VIC,3953,(03) 5662 5225,https://www.sgtc.com.au ,admin@sgtc.com.au,,-38.476987,145.943525,Nov-20,1998,,Active,71 262 507 390,Business Name,100%,71 262 507 390,
Sonic Sensational Services,Sports & Fitness,1/ 157 Ingham Rd,West End,QLD,4810,0424 484 800,,,,-19.266976,146.791619,,,,Active,25 413 365 676,Trading Name,100%,,
Soma-Kai,Sports & Fitness,17 Flinders Ave,Lara,VIC,3212,(03) 5282 1776,,,,-38.02085,144.3995,,,,Active,37 233 063 980,Trading Name,100%,,
Snap Fitness Runaway Bay,Sports & Fitness,1/ 385 Oxley Dr,Runaway Bay,QLD,4216,0402 511 537,http://www.snapfitness.com.au/runaway-bay ,"runawaybay@snapfitness.com.au,inquiries@snapfitness.com",,-27.911401,153.388997,,,,Active,94 269 079 428,Business Name,100%,,
Shape Figure Toning Studio,Sports & Fitness,22 Delisle Ave,Sunbury,VIC,3429,(03) 9740 9194,,,,-37.55941,144.72452,,,,Active,75 264 561 741,Business Name,100%,,
Shaolin Jee Shin Wing Chun Kung Fu,Sports & Fitness,,Greensborough,VIC,3088,(03) 9639 2960,,,,-37.7046217,145.1032332,,,,Active,93 353 994 370,Trading Name,100%,,
Sally B PT,Sports & Fitness,,Wantirna,VIC,3152,0418 107 445,http://sallybpt.com.au/ ,,,-37.8607178,145.238588,,,,Active,22 345 342 290,Business Name,100%,,
Rooty Hill RSL Club,Sports & Fitness,55 Sherbrooke St,Rooty Hill,NSW,2766,(02) 9625 5500,,,,-33.770095,150.833515,,,,Active,54 000 842 375,Business Name,100%,,
Rockhampton Fitness Centre,Sports & Fitness,205 East St,Rockhampton,QLD,4700,(07) 4927 8880,http://www.rockhamptonfitnesscentre.com.au ,contact@rockhamptonfitnesscentre.com.au,,-23.381861,150.516179,,,,Active,99 913 040 505,Trading Name,100%,,
Rockfit,Sports & Fitness,16 Highclere Cres,North Rocks,NSW,2151,0422 935 765,,rob@rockfit.com.au,,-33.777251,151.026259,,,,Active,70 261 458 829,Trading Name,100%,,
Rise Health Group,Sports & Fitness,9 Humphreys Way,Rowville,VIC,3178,(03) 9763 9233,www.rowvillephysio.com.au ,admin@rowvillephysio.com.au,,-37.919759,145.264289,,,,Active,71 594 564 973,Business Name,100%,,
Revolution X Performance Centre,Sports & Fitness,4/ 29 Crescent St,Holroyd,NSW,2142,(02) 9760 1866,,,,-33.830443,150.999365,,,,Active,15 129 946 167,Business Name,100%,,
Resultz Gym,Sports & Fitness,280 Stafford Rd,Stafford,QLD,4053,0414 474 040,http://www.resultzgym.com.au ,"contact@resultzgym.com.au,admin@debitfirst.com",,-27.411714,153.019089,,,,Active,72 438 476 584,Business Name,100%,,
Resultz Fitness Club,Sports & Fitness,13/ 66 Gympie Rd,Lawnton,QLD,4501,0406 667 970,www.resultzfitnessclub.com.au ,trudy@resultzfitnessclub.com.au,,-27.292314,152.984758,,,,Active,15 661 795 979,Business Name,100%,,
Raw24 Fitness Centre,Sports & Fitness,Unit 5/ 2-6 Kilmur Rd,Hoppers Crossing,VIC,3029,(03) 9369 7998,,,,-37.872954,144.725667,,,,Active,49 623 970 105,Business Name,100%,,
Pulse Fitness Maclean,Sports & Fitness,Shop 2/ 28A River St,Maclean,NSW,2463,(02) 6645 5545,,,,-29.45661,153.19644,,,,Active,73 228 838 863,Business Name,100%,,
PT Gym,Sports & Fitness,60 Rosemont St,Wollongong,NSW,2500,1300 592 571,www.ptgym.com.au ,enquiry@ptgym.com.au,,-34.425446,150.87695,,2006,Qualified fitness personnel,Active,15 085 624 139,Business Name,100%,15 085 624 139,
Pro Fitness MMA,Sports & Fitness,1 Olsen St,Frankston,VIC,3199,(03) 8774 7764,http://profitnessmma.com.au/ ,info@profitnessmma.com.au,,-38.141018,145.123151,,,,Active,45 614 587 932,Business Name,100%,,
Priority Fitness & Weight Management,Sports & Fitness,1/ 2 Acacia St,Yarrawonga,VIC,3730,(03) 5743 3334,,,,-36.02741,145.99976,,,,Active,40 208 781 376,Business Name,100%,,
Premier Health and Fitness Centre,Sports & Fitness,Level 1 563 Pittwater Rd,Brookvale,NSW,2100,(02) 8968 9666,http://www.premierhealthandfitness.com.au ,info@premierhealthandfitness.com.au,,-33.760091,151.277738,,,,Active,45 137 169 487,Business Name,100%,,
Posture To Potential,Sports & Fitness,23B Orlando St,Coffs Harbour,NSW,2450,0418 522 271,http://www.posture2potential.com ,posture2potential@gmail.com,,-30.301508,153.138233,,,,Active,95 528 627 981,Trading Name,100%,,
Pole Sisters Fitness Studio,Sports & Fitness,Unit 3 5 Nasymyth Rd,Rockingham,WA,6168,0420 811 142,http://www.polesistersrockingham.com.au ,polesistersfitnessstudio@yahoo.com,,-32.275767,115.763023,,,,Active,16 962 161 092,Business Name,100%,,
Pilates with Lydia,Sports & Fitness,,New Farm,QLD,4005,0420 246 050,www.pilateswithlydia.com.au ,pilateswithlyd@gmail.com,,-27.4639801,153.0421512,,,,Active,84 508 876 799,Trading Name,100%,,
Picton Pumphouse Gym,Sports & Fitness,1st Floor 150 Argyle St,Picton,NSW,2571,(02) 4677 2000,http://www.pumphousegym.com.au ,,,-34.17002,150.61101,,,,Active,49 138 901 464,Trading Name,100%,,
Physical Therapy Health Group,Sports & Fitness,60 Rosemont St,Wollongong,NSW,2500,(02) 4225 9916,http://www.ptgym.com.au ,enquiry@ptgym.com.au,,-34.42567,150.87689,,,,Active,15 085 624 139,Business Name,100%,,
Physical Attraction,Sports & Fitness,365 Woolcock St,Garbutt,QLD,4814,(07) 4728 4488,,,,-19.268441,146.766327,,,,Active,94 049 562 711,Business Name,100%,,
Peninsula Boxing,Sports & Fitness,Factory 10 64 Yuilles Rd,Mornington,VIC,3931,0468 683 258,http://www.peninsulaboxing.com.au ,peninsulaboxing@gmail.com,,-38.230681,145.048964,,,,Active,81 830 224 820,Business Name,100%,,
Peninsula Boot Camp,Sports & Fitness,,Mornington,VIC,3931,(03) 5975 2435,,,,-38.2199828,145.0389461,,,,Active,16 624 451 831,Other Name,100%,,
Peak Fitness Studio,Sports & Fitness,Unit 6/ 194 Varsity Parade,Varsity Lakes,QLD,4227,0414 296 197,,,,-28.079251,153.410862,,,,Active,84 113 300 842,Business Name,100%,,
P & J Health Company,Sports & Fitness,Scotts Arcade Shop 13/ 49 Beecroft Rd,Epping,NSW,2121,(02) 9868 3159,,,,-33.77309,151.08153,,,,Active,29 023 436 306,Business Name,100%,,
Oz Fitness Coolum,Sports & Fitness,60 Junction Dr,Coolum Beach,QLD,4573,0473 153 178,ozfitnesscoolum.com.au/ ,ozfitnesscoolum@outlook.com,,-26.521242,153.052339,,,,Active,87 361 390 917,Business Name,100%,,
Orangetheory Fitness Aspley,Sports & Fitness,Shop GD 016 GD 16B/ 825 Zillmere Rd,Aspley,QLD,4034,0401 765 799,http://www.orangetheoryfitness.com/aspley ,orangetheoryaustraliadigital@gmail.com,,-27.354811,153.018123,,,,Active,31 601 639 123,Business Name,100%,,
On Track Health Management,Sports & Fitness,,Castlemaine,VIC,3450,1300 751 882,http://www.ontrackhm.com.au/ ,admin@ontrackhm.com.au,,-37.0649013,144.2210414,,,,Active,14 712 168 973,Business Name,100%,,
Olympic Fun & Fitness,Sports & Fitness,Cnr Lakes Way and Berrigan Drv,Jandakot,WA,6164,(08) 9417 2153,Visit Our Website ,,,-32.093654,115.862149,,,,Active,16 621 280 751,Business Name,100%,,
Ocean View Health Club,Sports & Fitness,65 The Terrace,Ocean Grove,VIC,3226,(03) 5255 2572,,,,-38.267696,144.52257,,,,Active,43 981 522 811,Business Name,100%,,
Oasis Fitness Centre,Sports & Fitness,27 Hall St,Hawthorn East,VIC,3123,(03) 9822 2328,,,,-37.844163,145.044093,,,,Active,86 060 636 357,Business Name,100%,,
Northside Health & Fitness,Sports & Fitness,228 Numurkah Rd,Shepparton,VIC,3630,(03) 5821 3577,,,,-36.348393,145.40133,,,Family owned,Active,60 126 173 869,Trading Name,100%,,
Next Level Fitness Australia Pty Ltd,Sports & Fitness,6 Ian St,Noble Park,VIC,3174,(03) 8555 9973,,,,-37.966254,145.176453,,,,Active,52 136 738 540,Entity Name,100%,,
Newcastle Lifestyle Fitness,Sports & Fitness,53 Llewellyn St,Merewether,NSW,2291,0417 025 769,http://www.newcastlelifestylefitness.com.au/ ,newlife.fitness@hotmail.com,,-32.94134,151.75047,,,,Active,81 268 376 619,Business Name,100%,,
New Level Body Therapy,Sports & Fitness,4 St. Elena Ct,Wonthaggi,VIC,3995,(03) 5672 3162,,,,-38.59525,145.60817,,,,Active,82 121 388 332,Trading Name,100%,,
Nepean CrossFit,Sports & Fitness,13 15 61 Regentville Rd,Jamisontown,NSW,2750,0424 334 886,http://www.nepeancrossfit.com.au ,"steve@nepeancrossfit.com.au,info@nepeancrossfit.com.au",,-33.766427,150.681569,,,,Active,41 159 848 692,Business Name,100%,,
Natural Health Balance,Sports & Fitness,4 Manoora Ave,Paynesville,VIC,3880,0420 211 965,http://www.naturalhealthbalance.com.au ,info@naturalhealthbalance.com.au,,-37.916437,147.716565,,,,Active,19 239 481 805,Business Name,100%,,
Myprac,Sports & Fitness,3 Bent St,Griffith,NSW,2680,(02) 6964 8880,http://www.myprac.com ,admin@myprac.com,,-34.282612,146.039348,,,,Active,31 154 865 117,Business Name,100%,,
My Own MIdwife GC,Sports & Fitness,Suite 50/ 207 Currumburra Rd,Ashmore,QLD,4214,(07) 5631 4222,,myownmidwife21@gmail.com,,-27.977332,153.381724,,,,Active,72 337 343 705,Business Name,100%,,
My Own Gym,Sports & Fitness,1A Banksia Dr,Byron Bay,NSW,2481,0401 514 319,http://myowngym.com ,info@myowngym.com,,-28.637297,153.585349,,,,Active,62 622 480 184,Business Name,100%,,
Muscles and Curves,Sports & Fitness,,Campbelltown,NSW,2560,0417 681 227,,,,-34.0677741,150.8131919,,,,Active,12 087 279 134,Trading Name,100%,,
Musclemania Fitness Pty Ltd,Sports & Fitness,Unit 16/ 800 Old Illawarra Rd,Menai,NSW,2234,(02) 9541 4141,,,,-34.016584,151.010292,,,,Active,24 087 505 815,Entity Name,100%,,
Mt Eliza Family Fitness,Sports & Fitness,185 Mt Eliza Way,Mt Eliza,VIC,3930,(03) 9787 4442,,info@family-fitness.com.au,,-38.192172,145.090984,,,,Active,32 316 756 862,Trading Name,100%,,
Ms Vics Complete Fitness,Sports & Fitness,142 Warrigal Rd,Oakleigh,VIC,3166,(03) 9530 4778,,,,-37.90648,145.085954,,,,Active,34 968 206 165,Business Name,100%,,
Move Well Health,Sports & Fitness,159 Mills St,Albert Park,VIC,3206,(03) 9686 2929,http://www.move-well.com.au ,info@move-well.com.au,,-37.849399,144.956357,,,,Active,39 151 082 307,Business Name,100%,,
Mischa's Boxing Central,Sports & Fitness,10 107 Whitehall St,Footscray,VIC,3011,0408 012 299,http://www.boxingcentral.com.au ,"mischa@netspace.net.au,help@boxingcentral.com.au",,-37.809469,144.902975,,,,Active,83 576 563 512,Business Name,100%,,
Mingara One Fitness,Sports & Fitness,Mingara Drv,Tumbi Umbi,NSW,2261,(02) 4349 7825,http://www.mingaraone.com.au/ ,enquiries@mingaraone.com.au,,-33.362959,151.443522,,,,Active,81 001 662 648,Business Name,100%,,
MIL-FIT Military Fitness Specialist,Sports & Fitness,5/ 53 Fernleigh Rd,Turvey Park,NSW,2650,0427 480 897,,milfitau@gmail.com,,-35.13257,147.357754,,2009,,Active,40 150 275 120,Trading Name,100%,,
Mighty Mites Health,Sports & Fitness,Unit 1/ 17 Lang St,Mosman,NSW,2088,(02) 9460 1100,www.mightymites.com.au ,"info@mightymites.com.au,employment@mightymites.com.au",,-33.82359,151.2342,,,,Active,72 118 119 127,Business Name,100%,,
Michelle's Pilates Place,Sports & Fitness,,North Avoca,NSW,2260,0425 224 532,www.michellespilates.com.au ,info@michellespilates.com.au,,-33.4576702,151.4391457,,2001,,Active,61 731 263 671,Business Name,100%,61 731 263 671,
Merimbula Massage & Sports Therapy Centre,Sports & Fitness,Level 1 33 Market St,Merimbula,NSW,2548,0405 464 069,www.sapphiretaichi.com.au ,merimbulamassage@gmail.com,,-36.888933,149.909976,,,,Active,31 236 787 507,Business Name,100%,,
Maroubra Yoga Studio,Sports & Fitness,2/ 826 Anzac Parade,Maroubra Junction,NSW,2035,(02) 9349 1266,,,,-33.93978,151.23944,,,,Active,13 266 575 916,Other Name,100%,,
Market Fitness,Sports & Fitness,75 Arthur St,Wellington,NSW,2820,(02) 6845 1716,,,,-32.55455,148.94437,,,,Active,90 766 131 602,Trading Name,100%,,
Lou's Fitness,Sports & Fitness,53 Owen St,Craiglie,QLD,4877,0409 643 970,http://www.lousfitness.com.au ,,,-16.53,145.46,,,,Active,87 800 378 210,Business Name,100%,,
Logans Beach Spa & Fitness,Sports & Fitness,7 Logans Beach Rd,Warrnambool,VIC,3280,(03) 5561 3750,www.logansbeach.com.au ,info@logansbeach.com.au,,-38.40056,142.51704,,,,Active,51 088 311 465,Trading Name,100%,,
Live Well Health & Fitness Studio,Sports & Fitness,Unit 3/ 22 Phillips Rd,Kogarah,NSW,2217,(02) 9587 4100,,,,-33.97745,151.13893,,,,Active,55 118 085 484,Business Name,100%,,
Live Well Health & Fitness Studio,Sports & Fitness,Unit 3/ 22 Phillips Rd,Kogarah,NSW,2217,(02) 9587 4100,,,,-33.97745,151.13893,,,,Active,55 118 085 484,Business Name,100%,,
Lithgow Fitness Centre,Sports & Fitness,25 Railway Parade,Lithgow,NSW,2790,(02) 6351 4414,Find us on Facebook ,lithfit@tpg.com.au,,-33.4809335,150.1574085,,,,Active,46 102 082 619,Business Name,100%,,
Lindy Hop Melbourne,Sports & Fitness,,Burwood,VIC,3125,0412 016 780,,,,-37.8501282,145.1190583,,,,Active,70 474 656 278,Other Name,100%,,
LifeInMotion Exercise Physiology Clinic,Sports & Fitness,33 Brisbane St,Mackay,QLD,4740,(07) 4951 0156,http://www.lifeinmotionexph.com/ ,admin@lifeinmotionexph.com.au,,-21.144491,149.188337,,,,Active,50 036 913 715,Trading Name,100%,,
Life Cycle Gymnasium,Sports & Fitness,732 Pyrenees Hwy,Chewton,VIC,3451,(03) 5470 5500,,,,-37.08367,144.272154,,,,Active,66 095 856 245,Business Name,100%,,
Levity Health,Sports & Fitness,Floor 1 38 Bronte Rd,Bondi Junction,NSW,2022,(02) 9389 0278,,,,-33.89356,151.2498,,,,Active,49 104 379 884,Trading Name,100%,,
Level One Fitness,Sports & Fitness,45 Rawson St,Epping,NSW,2121,(02) 9815 0931,http://www.levelonefitness.com.au ,levelonefitness@eppingclub.com,,-33.773344,151.080579,,,,Active,96 000 964 938,Business Name,100%,,
Let's See Investments Pty Ltd,Sports & Fitness,90 George St,Parramatta,NSW,2150,(02) 9635 7024,,,,-33.813991,151.006091,,,,Active,24 098 324 111,Entity Name,100%,,
League Fit Academy,Sports & Fitness,Level 3 6-8 Coronation Parade,Enfield,NSW,2136,0431 589 153,http://www.leaguefitacademy.com.au ,info@leaguefitacademy.com.au,,-33.887759,151.091896,,,,Active,62 601 488 288,Business Name,100%,,
KK Body Worx,Sports & Fitness,,Heritage Park,QLD,4118,0400 641 287,,,,-27.6826029,153.0618065,,,,Active,77 277 998 078,Business Name,100%,,
Kincumber Gym,Sports & Fitness,"Unit 3 and 4, Warren Industrial Park, 1 Kerta Road",Kincumber South,NSW,2251,(02) 4368 1215,www.kincumbergym.com ,reception@kincumbergym.com,,-33.4733,151.39223,,2005,,Active,93 165 126 330,Business Name,100%,,
Kidz-Fiz-Biz,Sports & Fitness,73 Armadale Rd,Rivervale,WA,6103,(08) 9355 4890,,,,-31.959749,115.915357,,,,Active,95 028 949 905,Business Name,100%,,
Kickstart Fitness,Sports & Fitness,88 Kenny St,Wollongong,NSW,2500,(02) 4226 3376,,,,-34.433783,150.89068,,,,Active,97 495 215 447,Business Name,100%,,
Kiama Leisure Centre,Sports & Fitness,1 Havilah Pl,Kiama,NSW,2533,(02) 4232 1877,,info@kiamalc.com.au,(02) 4233 1571,-34.666933,150.846792,21-50,1983,,Active,22 379 679 108,Business Name,100%,,
Keystone Health,Sports & Fitness,Shop 7 14 Clyde St,Kempsey,NSW,2440,(02) 6562 8999,https://www.keystonehealth.com.au/ ,info@keystonehealth.com.au,,-31.079631,152.84034,,,,Active,37 614 230 152,Business Name,100%,,
KBOD Fitness,Sports & Fitness,Shop 1 11 Palm Beach Ave,Palm Beach,QLD,4221,(07) 5659 2844,http://www.kbodfitness.com ,hello@kbodfitness.com,,-28.121011,153.471604,,,,Active,19 456 116 375,Business Name,100%,,
Kalgoorlie Kickboxing,Sports & Fitness,224 Hare Street,Kalgoorlie,WA,6430,0438 213 440,,info@kalgoorliekickboxing.com.au,,-30.746063,121.454296,1-Oct,2000,,Active,38 510 154 773,Business Name,100%,38 510 154 773,
Kalgoorlie Kickboxing,Sports & Fitness,224 Hare St,West Lamington,WA,6430,0438 213 440,,info@kalgoorliekickboxing.com.au,,-30.74606,121.4543,1-Oct,2000,,Active,38 510 154 773,Business Name,100%,38 510 154 773,
K.O Martial Arts,Sports & Fitness,,Margate,QLD,4019,0408 066 168,,steve@komartialarts.com,,-27.2451161,153.1074694,,,,Active,25 052 793 976,Business Name,100%,,
JTECH Services & Installations,Sports & Fitness,2 66 Preston St,Jamisontown,NSW,2750,1300 834 778,http://www.treadmillservice.com.au ,info@treadmillservice.com.au,,-33.76303,150.683119,,,,Active,20 121 011 701,Business Name,100%,,
Jetts Fitness San Remo,Sports & Fitness,Shop 10 21 Pacific Hwy,San Remo,NSW,2262,(02) 4390 4221,http://www.jetts.com.au/clubs/san-remo ,sanremo@jetts.com.au,,-33.215754,151.51053,,,,Active,60 617 883 959,Business Name,100%,,
Ivan Murray,Sports & Fitness,,Nowra North,NSW,2541,(02) 4421 0587,www.thegymnowra.com.au ,"thegym@exemail.com.au,thegymbomaderry@gmail.com",,-34.8577537,150.5834413,,,,Active,52 044 354 648,Entity Name,100%,,
International Fitness Pty Ltd,Sports & Fitness,17 Jaybel St,Salisbury,QLD,4107,(07) 3274 4900,,,,-27.544015,153.037357,,,,Active,22 064 760 185,Entity Name,100%,,
Inspire Health & Wellness,Sports & Fitness,200 High St,Templestowe Lower,VIC,3107,(03) 8850 0660,,,,-37.77347,145.11561,,,,Active,37 754 453 318,Trading Name,100%,,
Infused CrossFit & Occupational Therapy,Sports & Fitness,3 15 The Bdwy,Ellenbrook,WA,6069,0401 876 623,http://www.infusedcfot.com ,info@infusedcfot.com,,-31.778534,115.968647,,,,Active,32 622 522 990,Business Name,100%,,
Infinity Health Club,Sports & Fitness,32 Unitt St,Kyabram,VIC,3620,(03) 5852 1666,www.infinityhealthclub.com.au ,"info@infinityhealthclub.com.au,russell@infinityhealthclub.com.au",,-36.311444,145.048722,,,,Active,14 512 768 195,Business Name,100%,,
Improvements Fitness Centre,Sports & Fitness,Cnr Maryborough and Woongarra Sts,Bundaberg,QLD,4670,(07) 4153 6450,http://improvementsfitness.com.au/ ,"Info@improvementsfitness.com,admin@improvementsfitness.com.au",(07) 4153 6451,-24.86803,152.34744,,,,Active,36 078 482 032,Trading Name,100%,,
Impact Health Studio,Sports & Fitness,Unit 8/ 10 Mitchell St,Merewether,NSW,2291,(02) 4963 2226,,contact@impactstudio.com.au,,-32.940808,151.757006,,,,Active,44 210 030 538,Trading Name,100%,,
Hypoxi Studio Dee Why,Sports & Fitness,Unit 3 8 Pacific Parade,Dee Why,NSW,2099,(02) 8034 9071,http://www.hypoxistudiodeewhy.com.au ,hello@hypoxistudiodeewhy.com.au,,-33.754243,151.285372,,,,Active,54 052 040 418,Business Name,100%,,
Hume Health and Fitness,Sports & Fitness,345 Wagga Rd,Lavington,NSW,2641,(02) 6040 6221,,,,-36.049691,146.936149,,,,Active,51 462 564 411,Other Name,100%,,
Hornsby 24/7 Gym,Sports & Fitness,100- 102 George St,Hornsby,NSW,2077,(02) 9476 5225,www.hwf.com.au ,"enquiries@hwf.com.au,kevin@hwf.com.au",,-33.70092,151.10018,,,,Active,12 652 893 041,Business Name,100%,,
Hopscotch Restaurant & Bar,Sports & Fitness,Tamworth Regional Playground Bicentennial Park Corner Kable Ave and Hill St,Tamworth,NSW,2340,(02) 6766 8422,http://www.hopscotchrestaurant.com.au ,,,-31.09251,150.929798,,,,Active,62 605 294 862,Business Name,100%,,
